canonical_id,title,author,orig_year,publication_year,description,source_flag,n_voters
OL:OL112769W,"Lolly Willowes, Or, the Loving Huntsman",Sylvia Townsend Warner,,1926,"Laura Willowes, an unmarried Englishwoman expected to spend her life serving her brother's household, breaks away to a remote village called Great Mop, where she discovers it is full of witches and makes a pact with the Devil. A novel about a spinster's escape into independence and witchcraft.",Wikipedia,2
OL:OL32028W,Who Will Run the Frog Hospital?,Lorrie Moore,,1994,"Middle-aged Berie Carr, unhappily married and traveling in Paris, recalls the summer of 1972 in upstate New York, when at fifteen she worked at an amusement park and idolized her bolder best friend Sils. A short novel about adolescent friendship recalled from adulthood.",Wikipedia,2
OL:OL16810448W,Life After Life,Kate Atkinson,,2013,"Ursula Todd is born in England in 1910 and dies repeatedly, living her life over and over with variations that send her through both World Wars and, in one version, toward a plan to kill Hitler. A novel structured around a woman who relives her life many times.",Wikipedia,2
OL:OL1437339W,The Tartar Steppe,Dino Buzzati,,1940,"Giovanni Drogo, a young officer, is posted to the remote Bastiani Fortress on the edge of a desert, where he spends his life waiting for an enemy invasion across the northern steppe that never comes. A novel about anticipation and the passing of time, often compared to the work of Kafka.",Wikipedia,2
OL:OL26427W,Loitering With Intent,Muriel Spark,,1981,"In London around 1949, aspiring novelist Fleur Talbot takes a job running the Autobiographical Association for the controlling Sir Quentin Oliver, then discovers that events from her unfinished novel are bleeding into real life as Quentin plagiarizes and exploits her manuscript. A short, autobiographical novel shortlisted for the Booker Prize, about the blurring of fiction and life.",Wikipedia,2
OL:OL15196311W,The Piano Teacher,Elfriede Jelinek,,1983,"Erika Kohut, a repressed piano teacher at the Vienna Conservatory who still shares a bed with her domineering mother, begins a sadomasochistic relationship with her student Walter Klemmer that ends in violence. A novel by the Austrian writer who later won the Nobel Prize, adapted into a 2001 film.",Wikipedia,2
OL:OL23199W,Cannery Row,John Steinbeck,,1945,"On Cannery Row in Monterey, California, the marine biologist Doc, the Chinese grocer Lee Chong, and Mack and his gang of unemployed drifters live among the sardine canneries, and the men try to throw Doc a party that goes badly wrong. A short, episodic novel about life among the poor of a coastal town.",Wikipedia,2
OL:OL20877028W,Restoration,Rose Tremain,,1989,"Robert Merivel, a medical student in the reign of Charles II, wins royal favor by curing the king's dog and is made a sham husband to one of the king's mistresses, but his fall from grace leads him through the plague and the Great Fire of London. A historical novel shortlisted for the Booker Prize.",Wikipedia,2
OL:OL37572547W,The Safekeep,Yael van der Wouden,,2024,"In 1961 rural Netherlands, the reclusive Isabel guards her late mother's house until her brother's girlfriend Eva comes to stay for the summer, and their wary relationship turns to desire as Isabel uncovers how the family acquired the home during the war. A debut novel that won the Women's Prize for Fiction.",Wikipedia,2
OL:OL55238W,The Book of Daniel,E. L. Doctorow,,1971,"Daniel Isaacson, a graduate student in the radical politics of the 1960s, reconstructs the story of his parents Paul and Rochelle, communists executed as atomic spies in a case modeled on the Rosenbergs, while his sister Susan breaks down. A novel told through fragmented narration and shifting perspectives.",Wikipedia,2
OL:OL1244914W,La Princesse De Cleves,Madame de La Fayette,,1678,"At the court of Henri II of France, the young and virtuous Princesse de Clèves falls in love with the Duc de Nemours but stays loyal to her husband, even confessing her passion to him rather than act on it. Published anonymously, it is regarded as one of the first psychological novels.",Wikipedia,2
OL:OL17873642W,Outline,Rachel Cusk,,2014,"A British writer flies to Athens to teach a summer writing course, and across ten encounters she mostly listens as strangers, students, and friends tell her about their marriages, ambitions, and disappointments, revealing herself only by reflection. The first book in a trilogy, built almost entirely from reported conversation.",Wikipedia,2
OL:OL671818W,The Dirty Dust,Máirtín Ó Cadhain,,1949,"In a Connemara graveyard, the recently buried dead keep talking, and Caitríona Pháidín carries on her lifelong feud with her sister Neil amid the gossip, grudges, and scandal of the corpses around her. Written in Irish and considered a landmark of the language's modern literature.",Wikipedia,2
K:cc83b0188ed4,The Confidence-Man: His Masquerade,Herman Melville,1857,1857,"On April Fool's Day, a series of con men board the Mississippi steamboat Fidèle and test the trust of the passengers, taking on disguises as a beggar, an herb doctor, and a genial cosmopolitan in a string of episodes and debates. The last novel its author published in his lifetime, a satire of American optimism and credulity.",Wikipedia,1
K:d47d8cd099f0,The Book of Evidence,John Banville,1989,1989,"Freddie Montgomery, a cultured and amoral scientist returned to Ireland in debt, tries to steal a Dutch painting from a family friend and bludgeons to death a maid who catches him, then narrates his crime and trial from prison. A novel shortlisted for the Booker Prize and the first of a trilogy.",Wikipedia,1
K:8a9c82a087df,The Lost Father,Mona Simpson,1992,1992,"Mayan Atassi, a medical student in New York, becomes obsessed with finding the Egyptian father who abandoned her and her mother in childhood, hiring detectives and searching across the United States and the Middle East before tracing him to California. A sequel that continues the story of the narrator of an earlier novel.",Wikipedia,1
K:ffa3f721b881,Sergeant Getulio,João Ubaldo Ribeiro,1971,1971,"Sergeant Getúlio, a brutal policeman in the backlands of Sergipe, Brazil, is ordered to transport a political prisoner across the state and presses on with the journey even after being told to release the man, narrating his violence in a long monologue. A novel told in the sergeant's rough vernacular voice.",Wikipedia,1
K:1a0c06d3d2a9,Closely Watched Trains,Bohumil Hrabal,1965,1965,"At a small railway station in German-occupied Czechoslovakia near the end of the war, the young apprentice dispatcher Miloš Hrma struggles with his sexual inexperience and a suicide attempt while the lecherous Hubička plots to sabotage a German munitions train. A novella adapted into an Oscar-winning Czech film.",Wikipedia,1
K:d5233d03a440,Olive Kitteridge,Elizabeth Strout,2008,2008,"Across thirteen linked stories set in the coastal town of Crosby, Maine, the blunt retired schoolteacher Olive Kitteridge appears at the center or the edges of her neighbors' lives, enduring her husband's stroke, her son's distance, and her own old age. A book of stories that won the Pulitzer Prize for Fiction.",Wikipedia,1
K:3514747cc632,Edwin Mullhouse : The Life and Death of an American Writer 1943-1954 by Jeffrey Cartwright,Steven Millhauser,1972,1972,"Jeffrey Cartwright writes a meticulous biography of his childhood neighbor Edwin Mullhouse, a suburban boy who composes a novel called Cartoons and dies mysteriously at age eleven, chronicling Edwin's life from baby talk to his final feverish work. A debut novel framed as the biography of a child genius.",Wikipedia,1
K:4887539c2e6c,Anywhere but Here,Mona Simpson,1986,1986,"Adele August and her twelve-year-old daughter Ann drive west from Bay City, Wisconsin, to Beverly Hills in an unpaid-for Lincoln so Ann can become a child star, while relatives left behind tell their own side of the story. A novel about an unstable, ambitious mother and her daughter, narrated across several voices.",Wikipedia,1
K:8af4cd2c59d0,Save Me the Waltz,Zelda Fitzgerald,1934,1932,"Alabama Beggs, a Southern judge's daughter, marries the painter David Knight and lives a glamorous Jazz Age life in New York and Europe before throwing herself into ballet, until an infected foot ends her hope of becoming a prima ballerina. A semi-autobiographical novel and its author's only published novel.",Wikipedia,1
K:79ce80bb8360,The World According to Garp,John Irving,1978,1978,"T. S. Garp, conceived when his nurse mother Jenny Fields impregnates herself by a dying soldier, grows up to become a writer and family man whose life is marked by wrestling, fiction, and sudden violence amid his mother's rise as a feminist icon. A bestselling novel later adapted into a film.",Wikipedia,1
K:7caeae871bb0,A Sportsman's Notebook,Ivan Turgenev,1852,1852,"A hunting gentleman wanders the Russian countryside and recounts his encounters with the peasants and landowners he meets, in a cycle of sketches that quietly expose the cruelties of serfdom. A collection credited with helping turn public opinion toward the abolition of serfdom.",Wikipedia,1
K:fc982ab632c4,A Personal Matter,Kenzaburo Oë,1969,1964,"Bird, a frustrated young man in Japan whose wife gives birth to a brain-damaged baby, drifts through drink and an affair while wrestling with whether to let the infant die or accept responsibility for it. A semi-autobiographical novel by a writer who later won the Nobel Prize.",Wikipedia,1
K:0b5a2838b308,Henry V,William Shakespeare,1599,c. 1599,"The young King Henry V presses his claim to the French throne, invades France, and against overwhelming odds wins the Battle of Agincourt before wooing the French princess Katherine to seal peace between the two crowns. A history play known for its patriotic speeches, including the St Crispin's Day oration.",Wikipedia,1
K:f0a6ce516e75,Hombre,Elmore Leonard,1961,1961,"John Russell, a white man raised by Apaches, is shunned by the other passengers of a stagecoach until outlaws rob them and strand them in the desert, where his survival skills make him their reluctant leader. A western novel later adapted into a film starring Paul Newman.",Wikipedia,1
