source,voter_name,position,book_title,book_author,year,source_url,voter_type,overall_rank,openLibraryId
Guardian Top 100,Adam Thirlwell,2,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Adam Thirlwell,3,The Man Without Qualities,Robert Musil,1930-43,,Author,67.0,OL1330246W
Guardian Top 100,Adam Thirlwell,4,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,1759,,Author,19.0,OL679230W
Guardian Top 100,Adam Thirlwell,5,Orlando,Virginia Woolf,1928,,Author,54.0,OL39360W
Guardian Top 100,Adam Thirlwell,6,I Served the King of England,Bohumil Hrabal,,,Author,,OL847902W
Guardian Top 100,Adam Thirlwell,7,The Trial,Franz Kafka,1925,,Author,27.0,OL498463W
Guardian Top 100,Adam Thirlwell,8,The Autobiography of Alice B. Toklas,Gertrude Stein,,,Author,,OL37277W
Guardian Top 100,Adam Thirlwell,9,"Life, a User's Manual",Georges Perec,,,Author,,OL1715276W
Guardian Top 100,Adam Thirlwell,10,Chéri,Colette,,,Author,,OL1184871W
Guardian Top 100,Melissa Broder,1,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
Guardian Top 100,Melissa Broder,2,The Age of Innocence,Edith Wharton,1920,,Author,38.0,OL98491W
Guardian Top 100,Melissa Broder,3,Ivan Ilyitch,Leo Tolstoy,,,Author,,OL267174W
Guardian Top 100,Melissa Broder,4,Woodcutters,Thomas Bernhard,,,Author,,OL20422365W
Guardian Top 100,Melissa Broder,5,Death in Venice,Thomas Mann,,,Author,,OL16246083W
Guardian Top 100,Melissa Broder,6,Lolita,Vladimir Nabokov,1955,,Author,25.0,OL627084W
Guardian Top 100,Melissa Broder,7,The Passion According to G.h.,Clarice Lispector,,,Author,,OL1002138W
Guardian Top 100,Melissa Broder,8,Middlemarch,George Eliot,1871,,Author,1.0,OL20867W
Guardian Top 100,Melissa Broder,9,Mrs Dalloway,Virginia Woolf,1925,,Author,14.0,OL39349W
Guardian Top 100,Melissa Broder,10,Portnoy's Complaint,Philip Roth,,,Author,,OL74676W
Guardian Top 100,Jack Edwards,1,Sula,Toni Morrison,,,,,OL50567W
Guardian Top 100,Jack Edwards,2,Emma,Jane Austen,1815,,,13.0,OL66513W
Guardian Top 100,Jack Edwards,3,Nineteen Eighty-Four,George Orwell,1949,,,16.0,OL1168083W
Guardian Top 100,Jack Edwards,4,The Good Soldier,Ford Madox Ford,1915,,,64.0,OL509889W
Guardian Top 100,Jack Edwards,5,A Little Life,Hanya Yanagihara,,,,,OL17370186W
Guardian Top 100,Jack Edwards,6,The God of Small Things,Arundhati Roy,1997,,,32.0,OL1052133W
Guardian Top 100,Jack Edwards,7,The Picture of Dorian Gray,Oscar Wilde,,,,,OL8193416W
Guardian Top 100,Jack Edwards,8,To the Lighthouse,Virginia Woolf,1927,,,4.0,OL39396W
Guardian Top 100,Jack Edwards,9,Wide Sargasso Sea,Jean Rhys,1966,,,50.0,OL1858668W
Guardian Top 100,Jack Edwards,10,Martyr!,Kaveh Akbar,,,,,OL37505411W
Guardian Top 100,Elif Shafak,1,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Elif Shafak,2,Don Quixote,Miguel de Cervantes,1605/15,,Author,26.0,OL503666W
Guardian Top 100,Elif Shafak,3,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Elif Shafak,4,The Metamorphosis,Franz Kafka,1915,,Author,48.0,OL498556W
Guardian Top 100,Elif Shafak,5,Orlando,Virginia Woolf,1928,,Author,54.0,OL39360W
Guardian Top 100,Elif Shafak,6,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
Guardian Top 100,Elif Shafak,7,The Bell Jar,Sylvia Plath,,,Author,,OL1865528W
Guardian Top 100,Elif Shafak,8,The Name of the Rose,Umberto Eco,,,Author,,OL8996439W
Guardian Top 100,Elif Shafak,9,Rebecca,Daphne du Maurier,1938,,Author,80.0,OL36633W
Guardian Top 100,Elif Shafak,10,The Master and Margarita,Mikhail Bulgakov,1966-67,,Author,66.0,OL676009W
Guardian Top 100,Maya Jaggi,1,Anna Karenina,Leo Tolstoy,1878,,Journalist,6.0,OL267096W
Guardian Top 100,Maya Jaggi,2,A Portrait of the Artist as a Young Man,James Joyce,,,Journalist,,OL86343W
Guardian Top 100,Maya Jaggi,3,The Tin Drum,Günter Grass,,,Journalist,,OL67334W
Guardian Top 100,Maya Jaggi,4,The Bluest Eye,Toni Morrison,1970,,Journalist,75.0,OL50565W
Guardian Top 100,Maya Jaggi,5,In the Skin of a Lion,Michael Ondaatje,,,Journalist,,OL53069W
Guardian Top 100,Maya Jaggi,6,Maps,Nuruddin Farah,,,Journalist,,OL12163507W
Guardian Top 100,Maya Jaggi,7,A Mind at Peace,Ahmet Hamdi Tanpınar,,,Journalist,,OL8911551W
Guardian Top 100,Maya Jaggi,8,On the Edge of Reason,Miroslav Krleža,,,Journalist,,OL2957601W
Guardian Top 100,Maya Jaggi,9,The Dew Breaker,Edwidge Danticat,,,Journalist,,OL1806976W
Guardian Top 100,Maya Jaggi,10,Eighth Life,Nino Haratischvili,,,Journalist,,OL20681799W
Guardian Top 100,Matt Haig,1,Invisible Cities,Italo Calvino,1972,,Journalist,93.0,OL15297W
Guardian Top 100,Matt Haig,2,Wuthering Heights,Emily Brontë,1847,,Journalist,20.0,OL21177W
Guardian Top 100,Matt Haig,3,The Outsiders,S. E. Hinton,,,Journalist,,OL2718328W
Guardian Top 100,Matt Haig,4,The Power and the Glory,Graham Greene,,,Journalist,,OL106084W
Guardian Top 100,Matt Haig,5,Jane Eyre,Charlotte Brontë,1847,,Journalist,8.0,OL1095427W
Guardian Top 100,Matt Haig,6,Things We Lost in the Fire,Mariana Enriquez,,,Journalist,,OL34173139W
Guardian Top 100,Matt Haig,7,Don Quixote,Miguel de Cervantes,1605/15,,Journalist,26.0,OL503666W
Guardian Top 100,Matt Haig,8,The Hitch Hiker's Guide to the Galaxy,Douglas Adams,,,Journalist,,OL2163649W
Guardian Top 100,Matt Haig,9,Siddhartha,Hermann Hesse,,,Journalist,,OL872932W
Guardian Top 100,Matt Haig,10,The Count of Monte Cristo,Alexandre Dumas,,,Journalist,,OL43161739W
Guardian Top 100,Rebecca Liu,1,Anna Karenina,Leo Tolstoy,1878,,Journalist,6.0,OL267096W
Guardian Top 100,Rebecca Liu,2,Beloved,Toni Morrison,1987,,Journalist,2.0,OL50548W
Guardian Top 100,Rebecca Liu,3,Madame Bovary,Gustave Flaubert,1856,,Journalist,10.0,OL893707W
Guardian Top 100,Rebecca Liu,4,The Golden Notebook,Doris Lessing,1962,,Journalist,45.0,OL31259W
Guardian Top 100,Rebecca Liu,5,Notes From the Underground,Fyodor Dostoevsky,,,Journalist,,OL21025633W
Guardian Top 100,Rebecca Liu,6,The Lonely Londoners,Samuel Selvon,,,Journalist,,OL3198244W
Guardian Top 100,Rebecca Liu,7,Infinite Jest,David Foster Wallace,,,Journalist,,OL2943602W
Guardian Top 100,Rebecca Liu,8,Golden Age,Wang Xiaobo,,,Journalist,,OL26582938W
Guardian Top 100,Rebecca Liu,9,The Dispossessed,Ursula K. Le Guin,,,Journalist,,OL59863W
Guardian Top 100,Rebecca Liu,10,The Stranger,Albert Camus,,,Journalist,,OL1230613W
Guardian Top 100,Sinéad Gleeson,1,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Sinéad Gleeson,2,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Sinéad Gleeson,3,Their Eyes Were Watching God,Zora Neale Hurston,1937,,Author,39.0,OL27778127W
Guardian Top 100,Sinéad Gleeson,4,"Lolly Willowes, Or, the Loving Huntsman",Sylvia Townsend Warner,,,Author,,OL112769W
Guardian Top 100,Sinéad Gleeson,5,Midnight's Children,Salman Rushdie,1981,,Author,23.0,OL457179W
Guardian Top 100,Sinéad Gleeson,6,The Prime of Miss Jean Brodie,Muriel Spark,1961,,Author,31.0,OL26437W
Guardian Top 100,Sinéad Gleeson,7,Who Will Run the Frog Hospital?,Lorrie Moore,,,Author,,OL32028W
Guardian Top 100,Sinéad Gleeson,8,The Lover,Marguerite Duras,,,Author,,OL159382W
Guardian Top 100,Sinéad Gleeson,9,Amongst Women,John McGahern,,,Author,,OL3846785W
Guardian Top 100,Sinéad Gleeson,10,Hotel Du Lac,Anita Brookner,,,Author,,OL166437W
Guardian Top 100,Ahdaf Soueif,1,Middlemarch,George Eliot,1871,,Author/Journalist,1.0,OL25411286W
Guardian Top 100,Ahdaf Soueif,2,Anna Karenina,Leo Tolstoy,1878,,Author/Journalist,6.0,OL267096W
Guardian Top 100,Ahdaf Soueif,3,The Leopard,Giuseppe Tomasi di Lampedusa,1958,,Author/Journalist,46.0,OL43043476W
Guardian Top 100,Ahdaf Soueif,4,A Sentimental Journey,Laurence Sterne,,,Author/Journalist,,OL41597565W
Guardian Top 100,Ahdaf Soueif,5,Sudden Death,Álvaro Enrigue,,,Author/Journalist,,OL16821748W
Guardian Top 100,Ahdaf Soueif,6,Great Expectations,Charles Dickens,1861,,Author/Journalist,35.0,OL8721462W
Guardian Top 100,Ahdaf Soueif,7,Pride and Prejudice,Jane Austen,1710,,Author/Journalist,9.0,OL66554W
Guardian Top 100,Ahdaf Soueif,8,The Catcher in the Rye,J. D. Salinger,,,Author/Journalist,,OL3335245W
Guardian Top 100,Ahdaf Soueif,9,A Farewell to Arms,Ernest Hemingway,1929,,Author/Journalist,83.0,OL63072W
Guardian Top 100,Ahdaf Soueif,10,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author/Journalist,17.0,OL274505W
Guardian Top 100,Richard Osman,1,A Month in the Country,J. L. Carr,,,Author,,OL8336367W
Guardian Top 100,Richard Osman,2,The Talented Mr Ripley,Patricia Highsmith,1955,,Author,84.0,OL59434W
Guardian Top 100,Richard Osman,3,Lonesome Dove,Larry McMurtry,,,Author,,OL134601W
Guardian Top 100,Richard Osman,4,Towards the End of the Morning,Michael Frayn,,,Author,,OL10426441W
Guardian Top 100,Richard Osman,5,Life After Life,Kate Atkinson,,,Author,,OL16810448W
Guardian Top 100,Richard Osman,6,The Goldfinch,Donna Tartt,,,Author,,OL16809803W
Guardian Top 100,Richard Osman,7,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Richard Osman,8,Middlemarch,George Eliot,1871,,Author,1.0,OL25411286W
Guardian Top 100,Richard Osman,9,Giovanni's Room,James Baldwin,1956,,Author,44.0,OL228702W
Guardian Top 100,Richard Osman,10,A Far Cry From Kensington,Muriel Spark,,,Author,,OL26424W
Guardian Top 100,Valeria Luiselli,1,The Road,Cormac McCarthy,2006,,Author,98.0,OL40873W
Guardian Top 100,Valeria Luiselli,2,Pedro Páramo,Juan Rulfo,1955,,Author,96.0,OL1731119W
Guardian Top 100,Valeria Luiselli,3,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Valeria Luiselli,4,Disgrace,JM Coetzee,1999,,Author,58.0,OL500451W
Guardian Top 100,Valeria Luiselli,5,The Tartar Steppe,Dino Buzzati,,,Author,,OL1437339W
Guardian Top 100,Valeria Luiselli,6,Confessions of Zeno,Italo Svevo,,,Author,,OL2276498W
Guardian Top 100,Valeria Luiselli,7,Cartucho,Nellie Campobello,,,Author,,OL37487420W
Guardian Top 100,Valeria Luiselli,8,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Valeria Luiselli,9,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Valeria Luiselli,10,The Empty Book,Josefina Vicens,,,Author,,OL4100647W
Guardian Top 100,Guy Gunaratne,1,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Guy Gunaratne,2,The Brothers Karamazov,Fyodor Dostoyevsky,1879-80,,Author,28.0,OL10432709W
Guardian Top 100,Guy Gunaratne,3,The Waves,Virginia Woolf,1931,,Author,55.0,OL39316W
Guardian Top 100,Guy Gunaratne,4,Murphy,Samuel Beckett,,,Author,,OL20942111W
Guardian Top 100,Guy Gunaratne,5,Song of Solomon,Toni Morrison,1977,,Author,40.0,OL50564W
Guardian Top 100,Guy Gunaratne,6,As I Lay Dying,William Faulkner,,,Author,,OL82929W
Guardian Top 100,Guy Gunaratne,7,The Rings of Saturn,WG Sebald,1995,,Author,61.0,OL46611W
Guardian Top 100,Guy Gunaratne,8,The Adventures of Augie March,Saul Bellow,,,Author,,OL506116W
Guardian Top 100,Guy Gunaratne,9,Giovanni's Room,James Baldwin,1956,,Author,44.0,OL228702W
Guardian Top 100,Guy Gunaratne,10,The Years,Annie Ernaux,,,Author,,OL102389W
Guardian Top 100,Laura Wilson,1,Clarissa Harlowe,Samuel Richardson,,,Author,,OL1150725W
Guardian Top 100,Laura Wilson,2,Emma,Jane Austen,1815,,Author,13.0,OL66513W
Guardian Top 100,Laura Wilson,3,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
Guardian Top 100,Laura Wilson,4,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Laura Wilson,5,Alice in Wonderland,Lewis Carroll,,,Author,,OL151411W
Guardian Top 100,Laura Wilson,6,Charlotte's Web,E. B. White,,,Author,,OL483391W
Guardian Top 100,Laura Wilson,7,Great Expectations,Charles Dickens,1861,,Author,35.0,OL8721462W
Guardian Top 100,Laura Wilson,8,All Quiet on the Western Front,Erich Maria Remarque,,,Author,,OL1209288W
Guardian Top 100,Laura Wilson,9,The Grapes of Wrath,John Steinbeck,,,Author,,OL23205W
Guardian Top 100,Laura Wilson,10,The Remains of the Day,Kazuo Ishiguro,1989,,Author,24.0,OL59048W
Guardian Top 100,Claire Messud,1,Anna Karenina,Leo Tolstoy,1878,,Author,6.0,OL267096W
Guardian Top 100,Claire Messud,2,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
Guardian Top 100,Claire Messud,3,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Claire Messud,4,Things Fall Apart,Chinua Achebe,1958,,Author,22.0,OL891786W
Guardian Top 100,Claire Messud,5,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Claire Messud,6,Mrs Dalloway,Virginia Woolf,1925,,Author,14.0,OL39349W
Guardian Top 100,Claire Messud,7,The Rings of Saturn,WG Sebald,1995,,Author,61.0,OL46611W
Guardian Top 100,Claire Messud,8,The Blue Flower,Penelope Fitzgerald,,,Author,,OL20771W
Guardian Top 100,Claire Messud,9,Underworld,Don DeLillo,,,Author,,OL1921185W
Guardian Top 100,Claire Messud,10,A Fine Balance,Rohinton Mistry,1995,,Author,49.0,OL2980902W
Guardian Top 100,Colm Tóibín,1,Ulysses,James Joyce,1914,,Author,3.0,OL86318W
Guardian Top 100,Colm Tóibín,2,The Golden Bowl,Henry James,1904,,Author,52.0,OL276338W
Guardian Top 100,Colm Tóibín,3,In Search of Lost Time,Marcel Proust,1913-27,,Author,5.0,OL1190289W
Guardian Top 100,Colm Tóibín,4,The Trial,Franz Kafka,1925,,Author,27.0,OL498463W
Guardian Top 100,Colm Tóibín,5,Buddenbrooks,Thomas Mann,1901,,Author,81.0,OL14867081W
Guardian Top 100,Colm Tóibín,6,The Outsider,Albert Camus,,,Author,,OL1230613W
Guardian Top 100,Colm Tóibín,7,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Colm Tóibín,8,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Colm Tóibín,9,The Sun Also Rises,Ernest Hemingway,,,Author,,OL62979W
Guardian Top 100,Colm Tóibín,10,The Age of Innocence,Edith Wharton,1920,,Author,38.0,OL98491W
Guardian Top 100,Uzma Aslam Khan,1,Memory of Fire,Eduardo Galeano,,,Author/Academic,,OL698192W
Guardian Top 100,Uzma Aslam Khan,2,The God of Small Things,Arundhati Roy,1997,,Author/Academic,32.0,OL1052133W
Guardian Top 100,Uzma Aslam Khan,3,The Known World,Edward P Jones,2003,,Author/Academic,94.0,OL4112928W
Guardian Top 100,Uzma Aslam Khan,4,The Moor's Account,Laila Lalami,,,Author/Academic,,OL19670981W
Guardian Top 100,Uzma Aslam Khan,5,The English Patient,Michael Ondaatje,,,Author/Academic,,OL53071W
Guardian Top 100,Uzma Aslam Khan,6,Slave Old Man,Patrick Chamoiseau,,,Author/Academic,,OL21364937W
Guardian Top 100,Uzma Aslam Khan,7,Ceremony,Leslie Silko,,,Author/Academic,,OL7972956W
Guardian Top 100,Uzma Aslam Khan,8,Beloved,Toni Morrison,1987,,Author/Academic,2.0,OL50548W
Guardian Top 100,Uzma Aslam Khan,9,Minor Detail,Adania Shibli,,,Author/Academic,,OL20801026W
Guardian Top 100,Uzma Aslam Khan,10,A Room of One's Own,Virginia Woolf,,,Author/Academic,,OL39379W
Guardian Top 100,Parinoush Saniee,1,Savushun,Simin Daneshvar,,,Author,,OL3440705W
Guardian Top 100,Parinoush Saniee,2,Animal Farm,George Orwell,,,Author,,OL1168007W
Guardian Top 100,Parinoush Saniee,3,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Parinoush Saniee,4,One Hundred Years of Solitude,Gabriel García Márquez,1967,,Author,17.0,OL274505W
Guardian Top 100,Parinoush Saniee,5,The Alchemist,Paulo Coelho,,,Author,,OL796465W
Guardian Top 100,Parinoush Saniee,6,Pride and Prejudice,Jane Austen,1710,,Author,9.0,OL66554W
Guardian Top 100,Parinoush Saniee,7,The Trial,Franz Kafka,1925,,Author,27.0,OL498463W
Guardian Top 100,Parinoush Saniee,8,The Master and Margarita,Mikhail Bulgakov,1966-67,,Author,66.0,OL676009W
Guardian Top 100,Parinoush Saniee,9,Siddhartha,Hermann Hesse,,,Author,,OL27905681W
Guardian Top 100,Parinoush Saniee,10,The Blind Owl,Sadegh Hedayat,,,Author,,OL8398736W
Guardian Top 100,Ali Smith,1,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Ali Smith,2,Loitering With Intent,Muriel Spark,,,Author,,OL26427W
Guardian Top 100,Ali Smith,3,The Prime of Miss Jean Brodie,Muriel Spark,1961,,Author,31.0,OL26437W
Guardian Top 100,Ali Smith,4,Invitation to a Beheading,Vladimir Nabokov,,,Author,,OL16273321W
Guardian Top 100,Ali Smith,5,After Midnight,Irmgard Keun,,,Author,,OL3827330W
Guardian Top 100,Ali Smith,6,Lanark,Alasdair Gray,,,Author,,OL2466637W
Guardian Top 100,Ali Smith,7,David Copperfield,Charles Dickens,1849-50,,Author,33.0,OL8662242W
Guardian Top 100,Ali Smith,8,Michael Kohlhaas,Heinrich von Kleist,,,Author,,OL1451547W
Guardian Top 100,Ali Smith,9,Emma,Jane Austen,1815,,Author,13.0,OL66513W
Guardian Top 100,Ali Smith,10,The Summer Book,Tove Jansson,,,Author,,OL2196010W
Guardian Top 100,Catherine Taylor,1,A Model Childhood,Christa Wolf,,,Author,,OL751418W
Guardian Top 100,Catherine Taylor,2,The Makioka Sisters,Jun'ichirō Tanizaki,,,Author,,OL668682W
Guardian Top 100,Catherine Taylor,3,The Golden Bowl,Henry James,1904,,Author,52.0,OL276338W
Guardian Top 100,Catherine Taylor,4,Nineteen Eighty-Four,George Orwell,1949,,Author,16.0,OL1168083W
Guardian Top 100,Catherine Taylor,5,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Catherine Taylor,6,Nervous Conditions,Tsitsi Dangarembga,1988,,Author,74.0,OL17661158W
Guardian Top 100,Catherine Taylor,7,All Our Yesterdays,Natalia Ginzburg,,,Author,,OL1449782W
Guardian Top 100,Catherine Taylor,8,The Rainbow,DH Lawrence,1915,,Author,77.0,OL81293W
Guardian Top 100,Catherine Taylor,9,The Secret Agent,Joseph Conrad,,,Author,,OL39108W
Guardian Top 100,Catherine Taylor,10,Villette,Charlotte Brontë,,,Author,,OL1095403W
Guardian Top 100,Chigozie Obioma,1,Blood Meridian,Cormac McCarthy,1985,,Author,68.0,OL40879W
Guardian Top 100,Chigozie Obioma,2,Hunger,Knut Hamsun,,,Author,,OL573193W
Guardian Top 100,Chigozie Obioma,3,Arrow of God,Chinua Achebe,,,Author,,OL891814W
Guardian Top 100,Chigozie Obioma,4,"Cry, the Beloved Country",Alan Paton,,,Author,,OL2384132W
Guardian Top 100,Chigozie Obioma,5,The Waves,Virginia Woolf,1931,,Author,55.0,OL39316W
Guardian Top 100,Chigozie Obioma,6,War and Peace,Leo Tolstoy,1869,,Author,7.0,OL36765642W
Guardian Top 100,Chigozie Obioma,7,Season of Migration to the North,Tayeb Salih,,,Author,,OL2970107W
Guardian Top 100,Chigozie Obioma,8,The Pilgrim's Progress,John Bunyan,,,Author,,OL107195W
Guardian Top 100,Chigozie Obioma,9,All Quiet on the Western Front,Erich Maria Remarque,,,Author,,OL1209288W
Guardian Top 100,Chigozie Obioma,10,Thirst for Love,Yukio Mishima,,,Author,,OL1845327W
Guardian Top 100,Ben Markovits,1,The Scarlet Letter,Nathaniel Hawthorne,,,Author,,OL455305W
Guardian Top 100,Ben Markovits,2,Mansfield Park,Jane Austen,1814,,Author,56.0,OL66530W
Guardian Top 100,Ben Markovits,3,Pnin,Vladimir Nabokov,,,Author,,OL627082W
Guardian Top 100,Ben Markovits,4,Cranford,Elizabeth Gaskell,,,Author,,OL1103093W
Guardian Top 100,Ben Markovits,5,Things Fall Apart,Chinua Achebe,1958,,Author,22.0,OL891786W
Guardian Top 100,Ben Markovits,6,The Portrait of a Lady,Henry James,1881,,Author,21.0,OL276365W
Guardian Top 100,Ben Markovits,7,Middlemarch,George Eliot,1871,,Author,1.0,OL20867W
Guardian Top 100,Ben Markovits,8,Rabbit Is Rich,John Updike,,,Author,,OL463820W
Guardian Top 100,Ben Markovits,9,To the Lighthouse,Virginia Woolf,1927,,Author,4.0,OL39396W
Guardian Top 100,Ben Markovits,10,Seize the Day,Saul Bellow,,,Author,,OL506115W
Guardian Top 100,Sophie Mackintosh,1,Light Years,James Salter,,,Author,,OL2009202W
Guardian Top 100,Sophie Mackintosh,2,Beloved,Toni Morrison,1987,,Author,2.0,OL50548W
Guardian Top 100,Sophie Mackintosh,3,Jane Eyre,Charlotte Brontë,1847,,Author,8.0,OL1095427W
Guardian Top 100,Sophie Mackintosh,4,The Piano Teacher,Elfriede Jelinek,,,Author,,OL15196311W
Guardian Top 100,Sophie Mackintosh,5,Heart so White,Javier Marías,,,Author,,OL953028W
Guardian Top 100,Sophie Mackintosh,6,Giovanni's Room,James Baldwin,1956,,Author,44.0,OL228702W
Guardian Top 100,Sophie Mackintosh,7,The Magic Toyshop,Angela Carter,,,Author,,OL697437W
Guardian Top 100,Sophie Mackintosh,8,The End of the Affair,Graham Greene,1951,,Author,82.0,OL106073W
Guardian Top 100,Sophie Mackintosh,9,The Vegetarian,Han Kang,2007,,Author,85.0,OL17334243W
Guardian Top 100,Sophie Mackintosh,10,Morvern Callar,Alan Warner,,,Author,,OL86034W
Guardian Top 100,Alex Needham,1,Life and Fate,Vasily Grossman,1980,,Journalist,91.0,OL157104W
Guardian Top 100,Alex Needham,2,Pale Fire,Vladimir Nabokov,1962,,Journalist,29.0,OL627081W
Guardian Top 100,Alex Needham,3,Hurricane Season,Fernanda Melchor,,,Journalist,,OL17792692W
Guardian Top 100,Alex Needham,4,The Line of Beauty,Alan Hollinghurst,2004,,Journalist,87.0,OL1993508W
Guardian Top 100,Alex Needham,5,Middlemarch,George Eliot,1871,,Journalist,1.0,OL25411286W
Guardian Top 100,Alex Needham,6,Mansfield Park,Jane Austen,1814,,Journalist,56.0,OL66530W
Guardian Top 100,Alex Needham,7,A Rabbit Omnibus,John Updike,,,Journalist,,OL43317320W
Guardian Top 100,Alex Needham,8,Austerlitz,WG Sebald,2001,,Journalist,73.0,OL46615W
Guardian Top 100,Alex Needham,9,The Golden Notebook,Doris Lessing,1962,,Journalist,45.0,OL31259W
Guardian Top 100,Alex Needham,10,Senseless,Paul Golding,,,Journalist,,OL5869550W
Guardian Top 100,Tessa Hadley,1,War and Peace,Leo Tolstoy,1869,,Author,7.0,OL36765642W
Guardian Top 100,Tessa Hadley,2,Middlemarch,George Eliot,1871,,Author,1.0,OL25411286W
Guardian Top 100,Tessa Hadley,3,Jane Eyre,Charlotte Brontë,1847,,Author,8.0,OL1095427W
Guardian Top 100,Tessa Hadley,4,Madame Bovary,Gustave Flaubert,1856,,Author,10.0,OL893707W
